,5.07,-0.8,1.8,0.36,-0.35,0.25,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,5.07_zscore,-0.8_zscore,1.8_zscore,0.36_zscore,-0.35_zscore,0.25_zscore
79,-11.0,-6.4,6.18,-0.64,6.21,0.5,81.52,3.17333,5.59333,0.736750581,0.0651,0.0783,0.087,0.0699,0.035712125,0.005425,0.007853403,-0.0413,-0.025,0.00161469,0.000493994,-0.088831,-0.090035,-2.628360841503322,-2.2018370164692245,2.0964412190923043,-0.4103689069369345,3.003962299405755,0.458559131849734
80,-6.92,-4.48,3.33,-1.21,3.9,0.53,76.55,3.17667,5.55667,0.774227628,0.0684,0.0811,0.0898,0.0743,0.038661028,0.0057,0.002597403,-0.0468,-0.0163,0.008151871,-0.000237626,-0.054689,-0.061112,-1.6987650765848037,-1.5642621275356756,1.0797565162430642,-0.6720888652614784,1.8340561568482368,0.5720932448263255
81,-5.79,-2.2,0.6,0.13,2.96,0.58,72.72,3.18,5.52,0.793381417,0.0668,0.0848,0.0925,0.0709,0.042290748,0.005566667,0.005181347,0.0486,0.0001,0.002651909,-0.000252295,-0.049032,-0.050902,-1.4413035044382534,-0.8071419469270862,0.1058795903558972,-0.056817384287989416,1.357990453816173,0.7613167664539776
82,6.93,-0.62,0.9,-0.26,1.84,0.52,78.05,3.18333,5.46667,0.738707568,0.0645,0.0844,0.094,0.0687,0.043073822,0.005375,0.005154639,0.0319,0.0556,0.002126499,0.00032781,0.075523,0.073219,1.4568479979547728,-0.2824709445755198,0.21289903276108038,-0.23588893472057204,0.7907632331822249,0.5342485405007951
83,4.49,1.52,1.15,0.56,-0.21,0.53,81.52,3.18667,5.41333,0.709278297,0.0641,0.0813,0.0944,0.0694,0.038729253,0.005341667,0.0,-0.0019,0.01,0.001887124,0.001517596,0.049778,0.043782,0.9009132757976201,0.42815940038166495,0.30208190143206637,0.14062047900947347,-0.24746516172812685,0.5720932448263255
84,4.18,8.51,-5.47,0.3,-5.83,0.54,84.21,3.19,5.36,0.71291476,0.0612,0.0809,0.0939,0.068,0.037942419,0.0051,0.005128205,0.0228,0.0139,0.001057986,0.000875697,0.034702,0.033021,0.8302822250317522,2.749330480405366,-2.0594804609756427,0.021239445387751712,-3.0937303224091885,0.6099379491518561
85,-2.28,-4.43,0.22,1.71,2.34,0.46,83.25,3.17333,5.28333,0.717698284,0.0591,0.0803,0.0933,0.0693,0.036962491,0.004925,0.005102041,-0.0109,-0.0096,0.001043412,0.000624019,-0.009032,-0.011639,-0.6415777360892343,-1.5476586148030307,-0.029678370024001487,0.668651973874781,1.0439896709652372,0.3071803145476122
86,4.6,-3.86,1.69,1.57,1.47,0.46,87.2,3.15667,5.20667,0.682920072,0.0528,0.0805,0.0938,0.0637,0.035224928,0.0044,0.005076142,0.0791,0.0584,0.000885428,0.000571135,0.054387,0.048836,0.9259759067145408,-1.3583785696508837,0.4947168977613961,0.6043698788477002,0.6033756692227955,0.3071803145476122
87,5.72,2.94,1.0,0.27,0.3,0.42,92.15,3.14,5.13,0.646426358,0.0487,0.0764,0.0912,0.0648,0.031461707,0.004058333,0.005050505,-0.0084,0.0372,0.000535191,0.001512501,0.058684,0.057358,1.1811590578686437,0.8996991619887689,0.2485721802294748,0.007464710739091524,0.01082580481054598,0.1558014972454902
88,4.84,7.54,1.33,-1.99,0.07,0.38,95.88,3.13,5.16,0.624409902,0.0444,0.0736,0.0874,0.0612,0.03059313,0.0037,0.0,0.0506,0.0532,0.000541037,0.001697625,0.042828,0.0415,0.9806580105332772,2.4272223333920633,0.36629356687517634,-1.0302319661266435,-0.1056583565696398,0.004422679943368378
89,1.41,2.04,-1.23,0.62,-0.7,0.33,96.75,3.12,5.19,0.617070423,0.037,0.0708,0.0839,0.0629,0.025801375,0.003083333,0.002512563,-0.0163,-0.0366,0.000451438,0.001894826,0.013317,0.008152,0.19915961012383693,0.6008359328011679,-0.5469390083157202,0.16816994830679385,-0.4956270707554792,-0.18480084168428393
90,4.13,2.26,-3.95,1.82,-2.71,0.3,100.31,3.11,5.22,0.633811383,0.0338,0.0721,0.0846,0.0593,0.026398845,0.002816667,0.002506266,0.0526,0.0258,0.000492715,0.002105175,0.039068,0.037624,0.8188901200695156,0.6738913888248036,-1.517248619456048,0.7191593342532019,-1.51359735064319,-0.29833495466087545
91,3.15,-0.36,0.69,-1.47,0.87,0.28,103.95,3.10667,5.25333,0.608654101,0.0386,0.0725,0.0845,0.0619,0.026556979,0.003216667,0.0025,-0.0283,-0.0236,0.000307568,0.002043233,0.036965,0.035789,0.5956048628096754,-0.19613267836576836,0.13798542307745215,-0.7914698988832001,0.29950394388318036,-0.3740243633119362
92,-3.98,-1.11,-1.44,1.4,0.25,0.29,99.63,3.10333,5.28667,0.631409656,0.0414,0.0753,0.0862,0.0624,0.029722577,0.00345,0.004987531,-0.0006,-0.0161,0.000539272,0.001824613,-0.03715,-0.042138,-1.0289093048052833,-0.445185369355436,-0.6218526179993484,0.526313049171959,-0.014496838967755273,-0.33617965898640595
93,-0.1,-1.48,-1.87,1.53,-1.64,0.37,99.7,3.1,5.32,0.643221043,0.0475,0.0764,0.0875,0.0641,0.027278498,0.003958333,0.007444169,-0.0159,0.0107,0.000924559,0.001377755,0.002439,0.001061,-0.14488195973571255,-0.5680513635770053,-0.7752471521134443,0.5860035659828199,-0.9716927737875428,-0.03342202438216212
94,-4.5,-1.39,0.02,0.64,1.46,0.4,95.58,3.09667,5.35667,0.667730625,0.054,0.0764,0.0876,0.0643,0.025796321,0.0045,0.002463054,0.003,-0.0025,0.000518435,0.001536027,-0.040827,-0.041901,-1.1473871964125455,-0.5381650406582451,-0.10102466496079027,0.177353104739234,0.5983111404671352,0.08011208859442938
95,3.79,-0.16,2.63,-0.43,2.64,0.47,99.03,3.09333,5.39333,0.638257597,0.0494,0.0759,0.0876,0.061,0.026781963,0.004116667,0.002457002,0.0471,0.0554,0.002451185,0.001428452,0.042036,0.036549,0.7414238063263058,-0.12971862743519036,0.8300444839643034,-0.31394576439631317,1.1959255336350452,0.3450250188731425
96,-0.85,0.28,-2.91,2.56,-1.58,0.37,98.34,3.09,5.43,0.64608483,0.0469,0.0744,0.0859,0.0598,0.027934417,0.003908333,0.0,0.0204,-0.0102,0.000524264,0.001167068,-0.005038,-0.006387,-0.31576353416926367,0.01639228461208129,-1.146247885784746,1.0589361222534868,-0.9413056012535814,-0.03342202438216212
97,-4.42,-1.6,-0.48,1.62,-1.35,0.37,94.23,3.08333,5.52,0.683194279,0.0446,0.0739,0.0848,0.0588,0.029243829,0.003716667,0.00245098,0.0167,0.0282,0.000661946,0.000980804,-0.040129,-0.042015,-1.1291598284729667,-0.6078997941353521,-0.27939040230276224,0.6273277699288006,-0.8248214398733956,-0.03342202438216212
98,-0.46,-2.86,-1.68,2.44,-0.34,0.37,93.99,3.07667,5.61,0.689489258,0.0422,0.0726,0.0838,0.0596,0.02945191,0.003516667,0.0,-0.0047,0.0029,0.001866276,0.00142819,0.002898,-0.002029,-0.22690511546381706,-1.0263083149979935,-0.707468171923495,1.003837183658846,-0.31330403555171016,-0.03342202438216212
99,8.71,3.27,-0.4,-0.4,-1.75,0.37,102.09,3.07,5.7,0.643900247,0.0401,0.0725,0.0838,0.0597,0.034023359,0.003341667,0.004889976,0.0044,0.0223,0.001183026,0.00225388,0.08788,0.086486,1.8624069346104009,1.0092823460242226,-0.2508518843280468,-0.3001710297476529,-1.0274025900998058,-0.03342202438216212
100,2.49,6.1,2.24,-1.69,0.55,0.29,103.94,3.07,5.73667,0.635356973,0.0338,0.0719,0.0823,0.0606,0.033075117,0.002816667,0.0,-0.0063,-0.0033,0.00049422,0.002350457,0.019088,0.017814,0.44522907730815053,1.9490411666919016,0.6909192088375654,-0.8924846196400416,0.1374390237020523,-0.33617965898640595
101,2.87,0.87,-2.79,1.61,-0.52,0.25,106.57,3.07,5.77333,0.617585899,0.032,0.0727,0.0823,0.0602,0.033029779,0.002666667,0.00486618,0.0088,0.0107,0.000284376,0.002295508,0.030221,0.025416,0.5318090750211497,0.21231373485728644,-1.1034401088226728,0.6227361917125804,-0.40446555315359467,-0.4875584762885278
102,0.63,-0.43,-1.61,1.63,-0.18,0.27,107.2,3.07,5.81,0.645901988,0.0373,0.0724,0.0824,0.0613,0.031723183,0.003108333,0.002421308,-0.0082,0.0024,0.000545087,0.002239723,0.007315,0.006132,0.021442772712943828,-0.21937759619147068,-0.6824969686956189,0.6319193481450205,-0.2322715754611461,-0.4118690676374667
103,0.29,0.23,0.12,-0.42,-1.03,0.29,107.67,3.07,5.86333,0.636783802,0.0371,0.073,0.0824,0.0615,0.032491832,0.003091667,0.002415459,0.0027,0.0035,0.000383409,0.002028636,0.005476,0.004658,-0.056023541030266,-0.00021122812056322205,-0.06535151749239589,-0.3093541861800931,-0.6627565196922676,-0.33617965898640595
104,1.25,-3.1,-2.7,2.34,-1.95,0.3,109.53,3.07,5.91667,0.632442335,0.0369,0.073,0.0823,0.0597,0.030657066,0.003075,0.002409639,0.027,0.0163,0.000769029,0.001828001,0.022019,0.016763,0.1627048742446794,-1.1060051761146872,-1.0713342761011178,0.9579214014966452,-1.1286931652130108,-0.29833495466087545
105,-2.43,-0.43,-2.48,1.88,-0.36,0.29,107.14,3.07,5.97,0.654015479,0.0391,0.0723,0.082,0.0607,0.034199389,0.003258333,0.002403846,-0.0065,-0.0068,0.000365358,0.00154141,-0.020156,-0.021378,-0.6757540509759447,-0.21937759619147068,-0.9928533516706501,0.7467088035505222,-0.32343309306303064,-0.33617965898640595
106,-0.8,-2.77,0.66,1.14,-0.66,0.31,107.39,3.07333,6.02667,0.657049549,0.0398,0.0721,0.0823,0.0593,0.033325093,0.003316667,0.004796163,0.0216,0.003,0.000595479,0.001348536,0.003245,0.002126,-0.3043714292070269,-0.9964219920792335,0.12728347883693386,0.4069320155502372,-0.4753689557328382,-0.26049025033534495
107,3.26,-3.48,4.54,-1.96,2.85,0.29,111.09,3.07667,6.08333,0.63046704,0.0402,0.0719,0.0819,0.0595,0.031848785,0.00335,0.002386635,0.0029,0.0072,0.000594997,0.001068882,0.039425,0.034649,0.6206674937265962,-1.2321918728827854,1.5114016006106363,-1.0164572314779834,1.3022806375039104,-0.33617965898640595
108,-1.14,-2.23,0.46,1.68,-1.97,0.34,110.55,3.08,6.14,0.637385001,0.0466,0.0722,0.0809,0.0606,0.032869775,0.003883333,0.002380952,-0.0083,0.0031,0.000465713,0.000883967,-0.003277,-0.004516,-0.3818377429502367,-0.8171040545666728,0.055937183900145064,0.6548772392261208,-1.1388222227243312,-0.14695613735875343
109,0.52,-2.54,1.34,-0.15,0.02,0.4,111.58,3.10333,6.23333,0.635884126,0.0474,0.0721,0.0806,0.0591,0.032353444,0.00395,0.004750594,0.0234,0.0101,0.000858267,0.000908539,0.010878,0.009503,-0.0036198582039769956,-0.9200458335090688,0.3698608816220158,-0.18538157434215127,-0.13098100034794105,0.08011208859442938
110,4.6,-0.62,4.85,-1.95,3.37,0.37,116.67,3.12667,6.32667,0.596733483,0.0478,0.0712,0.0799,0.0577,0.03095225,0.003983333,0.002364066,0.0226,0.0249,0.00048846,0.000483774,0.050297,0.045173,0.9259759067145408,-0.2824709445755198,1.6219883577626588,-1.0118656532617631,1.5656361327982433,-0.03342202438216212
111,0.62,-1.89,-2.19,2.6,-2.16,0.37,118.05,3.15,6.42,0.595674595,0.0507,0.0708,0.0793,0.0599,0.034203484,0.004225,0.002358491,-0.0229,-0.0004,0.000517178,0.000311447,0.013663,0.012622,0.019164351720496478,-0.7042001679846901,-0.8894012240123064,1.077302435118367,-1.2350482690818763,-0.03342202438216212
112,-3.29,-2.81,2.68,0.42,0.9,0.44,116.03,3.15667,6.54667,0.608196032,0.0541,0.0715,0.079,0.0685,0.035647312,0.004508333,0.002352941,-0.0321,-0.0054,0.000515628,-0.000120303,-0.016752,-0.018044,-0.8716982563264165,-1.0097048022653492,0.8478810576985008,0.07633838398239251,0.3146975301501611,0.2314909058965512
113,-4.85,-3.91,1.6,-0.26,0.02,0.41,111.68,3.16333,6.67333,0.636183735,0.056,0.0722,0.0797,0.0688,0.036299867,0.004666667,0.007042254,0.0014,0.0023,0.001264572,-0.00020733,-0.033818,-0.038229,-1.2271319311482027,-1.3749820823835281,0.46261106503984123,-0.23588893472057204,-0.13098100034794105,0.11795679291995968
114,-1.3,-2.33,2.62,-1.07,0.62,0.46,111.52,3.17,6.8,0.676018128,0.0609,0.0729,0.0803,0.0686,0.036706149,0.005075,0.009324009,0.0082,0.0045,0.001557543,-0.000695859,-0.001093,-0.002089,-0.4182924788293943,-0.8503110800319619,0.8264771692174641,-0.6078067702343974,0.17289072499167404,0.3071803145476122
115,-5.68,-2.9,5.41,-1.58,2.6,0.52,106.97,3.18667,6.94333,0.697719848,0.0626,0.0726,0.0809,0.0687,0.037833237,0.005216667,0.006928406,0.0046,0.0061,0.001517541,0.000165363,-0.040064,-0.041236,-1.4162408735213325,-1.0395911251841092,1.8217579835856674,-0.8419772592616208,1.175667418612404,0.5342485405007951
116,-2.94,-6.17,0.41,1.95,-1.57,0.51,104.95,3.20333,7.08667,0.713215962,0.0636,0.0729,0.0806,0.0703,0.039602216,0.0053,0.006880734,-0.0105,-0.0039,0.003077462,-7.34e-05,-0.01395,-0.019002,-0.7919535215907593,-2.1254608578990597,0.03810061016594785,0.7788498510640627,-0.9362410724979212,0.4964038361752645
117,-1.57,-2.48,1.2,-0.21,0.11,0.51,104.26,3.22,7.23,0.720974308,0.0719,0.0737,0.0813,0.071,0.039013398,0.005991667,0.006833713,-0.0021,-0.0056,0.002164598,0.000743978,-0.005178,-0.006522,-0.47980984562547274,-0.9001216182298953,0.3199184751662636,-0.21293104363947168,-0.08540024154699881,0.4964038361752645
118,5.05,7.26,-5.31,-0.05,-3.28,0.64,108.22,3.23667,7.38333,0.693976684,0.0801,0.0745,0.0824,0.076,0.037350063,0.006675,0.002262443,-0.0433,-0.0476,0.001868018,0.00023903,0.039128,0.037679,1.0285048513746715,2.3342426620892542,-2.0024034250262117,-0.13946579217995062,-1.802275489715824,0.9883849924071606
119,-3.82,-1.84,1.24,-1.31,1.3,0.7,104.25,3.25333,7.53667,0.724337235,0.0867,0.0768,0.0853,0.0728,0.037388767,0.007225,0.018058691,0.0391,0.0356,0.001095856,0.000252075,-0.031544,-0.036505,-0.9924545689261258,-0.6875966552520457,0.33418773415362135,-0.7180046474236791,0.5172786803765712,1.2154532183603433
120,4.75,3.6,2.01,-2.33,1.77,0.68,108.43,3.27,7.69,0.678808996,0.0829,0.0763,0.0863,0.0703,0.034361226,0.006908333,0.002217295,0.0318,0.0356,0.000934547,-5.46e-05,0.042219,0.041038,0.9601522216012511,1.1188655300596764,0.6088709696602581,-1.186345625478126,0.755311531892603,1.1397638097092826
121,-0.83,-0.38,1.94,-1.9,2.71,0.65,108.29,3.30667,7.84667,0.672081791,0.0722,0.076,0.0841,0.0689,0.03466033,0.006016667,0.008849558,0.0215,-0.0066,0.001344717,-0.000887358,0.000312,-0.00156,-0.31120669218436897,-0.20277408345882617,0.5838997664323821,-0.9889077621806629,1.2313772349246666,1.0262296967326912
122,-12.75,-7.28,3.87,-2.63,1.73,0.56,95.96,3.34333,8.00333,0.781878991,0.0783,0.0767,0.0842,0.0712,0.038736339,0.006525,0.006578947,-0.0183,0.0078,0.004369728,-0.001324534,-0.10722,-0.113046,-3.0270845151816075,-2.494058840563768,1.272391512572394,-1.3240929719647279,0.7350534168699621,0.6856273578029171
123,0.61,-4.69,3.85,-2.78,2.48,0.64,97.55,3.38,8.16,0.755588463,0.0745,0.0768,0.0848,0.0726,0.013007395,0.006208333,0.006535948,-0.0082,-0.0089,0.005358381,-0.000640199,0.017971,0.016534,0.01688593072804913,-1.6339968810127825,1.2652568830787152,-1.3929666452080287,1.114893073544481,0.9883849924071606
124,-0.17,10.41,6.02,-3.07,4.42,0.63,96.57,3.4,8.22667,0.751446438,0.0777,0.0783,0.0848,0.074,0.011626749,0.006475,0.008658009,-0.0083,-0.0053,0.003409512,-0.000936753,-0.00812,-0.009749,-0.160830906682844,3.3802639642458576,2.0393641831428733,-1.5261224134784106,2.09741165214257,0.9505402880816302
125,-0.47,0.06,2.81,-1.87,2.63,0.58,96.22,3.42,8.29333,0.747097719,0.0712,0.0785,0.0853,0.0748,0.010918648,0.005933333,0.012875536,-0.0024,0.0009,0.001878014,-0.000957314,0.001992,-0.003695,-0.2291835364562644,-0.05666317141155454,0.8942561494074134,-0.9751330275320028,1.1908610048793846,0.7613167664539776
126,-2.81,2.65,-0.32,2.8,0.44,0.56,93.98,3.44,8.36,0.815184013,0.0796,0.0801,0.0862,0.0783,0.010399936,0.006633333,0.012711864,-0.0292,-0.0307,0.001693666,-0.001167099,-0.021818,-0.023154,-0.7623340486889438,0.8033987881394308,-0.2223133663533312,1.1691339994427683,0.08172920738978952,0.6856273578029171
127,-5.29,-0.7,0.85,2.87,2.09,0.75,90.31,3.46,8.48667,0.824858082,0.0833,0.0825,0.0887,0.0816,0.009657061,0.006941667,0.0041841,-0.0253,-0.0341,0.001729145,-0.001047494,-0.037649,-0.039359,-1.3273824548158861,-0.309036564947751,0.19506245902688316,1.201275046956309,0.917376452073731,1.4046767399879958
128,-4.68,-3.07,-2.02,4.95,-0.42,0.75,87.28,3.48,8.61333,0.860416121,0.0823,0.0837,0.0905,0.081,0.009246539,0.006858333,0.0125,0.0123,0.0105,0.002098706,-0.001237991,-0.026896,-0.033127,-1.1883987742765978,-1.0960430684751004,-0.8287568733160359,2.1563233159300825,-0.35382026559699215,1.4046767399879958
129,-2.83,0.0,0.77,0.57,2.94,0.6,86.0,3.5,8.74,0.860158772,0.079,0.0847,0.0927,0.0812,0.00802781,0.006583333,0.008230453,0.0045,-0.0285,0.002300341,-0.001691767,-0.012816,-0.014583,-0.7668908906738385,-0.07658738669072794,0.1665239410521677,0.1452120572256935,1.3478613963048527,0.8370061751050386
130,-8.05,1.92,5.16,-3.25,4.6,0.7,79.31,3.53,8.86333,0.911239322,0.0755,0.0872,0.0948,0.0823,0.006839504,0.006291667,0.008163265,-0.0029,-0.0211,0.004917534,-0.001999253,-0.076698,-0.0785,-1.9562266487313544,0.560987502242821,1.7325751149146815,-1.608770821370372,2.188573169744454,1.2154532183603433
131,-9.35,0.26,2.64,-0.28,2.59,0.6,72.15,3.56,8.98667,1.017123994,0.0896,0.09,0.0977,0.0855,0.006555915,0.007466667,0.012145749,-0.0232,-0.0268,0.004791049,-0.00230981,-0.082177,-0.089737,-2.252421377749509,0.00975087951902348,0.8336117987111429,-0.24507209115301218,1.1706028898567435,0.8370061751050386
132,-11.77,1.48,5.58,-4.44,5.91,0.81,63.54,3.59,9.11,1.135440143,0.0806,0.0924,0.1018,0.0837,0.005138262,0.006716667,0.012,0.0247,0.0174,0.007811715,-0.001700144,-0.117511,-0.119578,-2.8037992579217677,0.41487659019554934,1.882402334281938,-2.15516862910056,2.8520264367359474,1.6317449659411787
133,16.1,-6.82,-9.87,-0.21,-2.86,0.51,73.9,3.59333,9.03667,1.037083784,0.0746,0.0927,0.1048,0.0795,0.003639158,0.006216667,0.009881423,0.0489,0.0885,0.010084954,-0.00189545,0.168113,0.164814,3.546160048028991,-2.3413065234234383,-3.6290989495849955,-0.21293104363947168,-1.5895652819780934,0.4964038361752645
134,-4.51,-1.48,-0.2,-3.37,2.92,0.54,69.97,3.59667,8.96333,1.115637022,0.0747,0.0889,0.106,0.0771,0.007815423,0.006225,0.007827789,0.0295,0.0117,0.003513839,-0.001821532,-0.045688,-0.053816,-1.1496656174049928,-0.5680513635770053,-0.17950558939125796,-1.6638697599650127,1.3377323387935318,0.6099379491518561
135,-3.45,-4.35,0.11,-0.68,3.25,0.7,68.56,3.6,8.89,1.120018175,0.0715,0.0889,0.1063,0.076,0.008773308,0.005958333,0.00776699,0.0171,-0.0075,0.003814438,-0.000830488,-0.018021,-0.020305,-0.9081529922055741,-1.5210929944307996,-0.06891883223923533,-0.4287352198018148,1.5048617877303203,1.2154532183603433
136,13.66,12.91,8.28,-0.78,-0.9,0.58,76.98,3.62333,8.74333,0.980829627,0.0626,0.0883,0.1081,0.0796,0.008511169,0.005216667,0.003853565,0.0225,0.0596,0.004017213,-0.001229924,0.12361,0.121698,2.9902253258718376,4.210439600878083,2.8455773159285864,-0.4746510019640155,-0.5969176458686843,0.7613167664539776
137,5.56,-0.65,-4.44,1.16,-2.1,0.43,81.59,3.64667,8.59667,0.93390163,0.055,0.0862,0.1065,0.0788,0.011652942,0.004583333,0.007677543,0.0131,0.0137,0.00217907,-0.000708124,0.06746,0.059497,1.1447043219894861,-0.29243305221510646,-1.6920470420511806,0.4161151719826774,-1.2046610965479145,0.1936462015710207
138,2.66,4.0,2.38,1.26,-1.33,0.41,83.36,3.67,8.45,0.972466315,0.0549,0.0867,0.1048,0.0824,0.020467918,0.004575,0.003809524,-0.0267,-0.0247,0.002402643,-0.000704292,0.024014,0.022122,0.4839622341797555,1.2516936319208323,0.7408616152933174,0.4620309541448781,-0.8146923823620751,0.11795679291995968
139,4.23,-0.71,-1.14,1.41,-1.34,0.44,87.3,3.68333,8.28667,0.909489371,0.0561,0.0895,0.1058,0.0852,0.022496487,0.004675,0.003795066,-0.0182,-0.0052,0.002313727,-0.000673488,0.049424,0.047293,0.8416743299939892,-0.3123572674942799,-0.5148331755941652,0.530904627388179,-0.8197569111177354,0.2314909058965512
140,5.19,2.89,-4.1,-0.98,-0.6,0.44,91.15,3.69667,8.12333,0.8975237,0.0523,0.089,0.1069,0.0836,0.022953967,0.004358333,0.005671078,0.0212,0.0106,0.001807184,-0.000409822,0.051193,0.044794,1.0604027452689344,0.8830956492561244,-1.5707583406586394,-0.5664825662884169,-0.44498178319887666,0.2314909058965512
141,4.83,1.43,1.38,-2.66,1.06,0.41,95.19,3.71,7.96,0.84983902,0.0534,0.0877,0.1062,0.0813,0.022961833,0.00445,0.007518797,0.0292,0.0304,0.001353355,-0.000805424,0.04622,0.044342,0.9783795895408299,0.39827307746290486,0.38413014060937345,-1.3378677066133882,0.3957299902407252,0.11795679291995968
142,-6.59,3.44,1.69,0.46,1.22,0.48,88.75,3.71,7.89333,0.898365624,0.0613,0.0884,0.1055,0.0829,0.025627147,0.005108333,0.01119403,-0.0087,-0.003,0.001244415,-0.001182099,-0.065504,-0.067553,-1.6235771838340411,1.065734289315214,0.4947168977613961,0.09470469684727278,0.47676245033128917,0.382869723198673
143,-2.85,-2.84,-0.95,1.11,-0.93,0.48,86.88,3.71,7.82667,0.894246654,0.0644,0.0895,0.1059,0.0844,0.026364596,0.005366667,0.001845018,-0.0068,-0.0175,0.002343157,-0.001574013,-0.015663,-0.021731,-0.7714477326587332,-1.0196669099049358,-0.44705419540421587,0.39315728090157714,-0.612111232135665,0.382869723198673
144,-4.26,0.05,0.39,0.53,0.55,0.53,83.87,3.71,7.76,0.940948254,0.0642,0.0895,0.1061,0.0862,0.027917636,0.00535,0.005524862,-0.0098,-0.0126,0.002304587,-0.001492257,-0.03225,-0.034226,-1.092705092593809,-0.059983873958083446,0.030965980672268988,0.12684574436081325,0.1374390237020523,0.5720932448263255
145,5.31,-4.23,0.28,-0.49,2.26,0.56,89.04,3.7,7.82667,0.893497919,0.0596,0.0886,0.1062,0.0819,0.025896651,0.004966667,0.005494505,0.0475,0.0553,0.00215464,-0.001543024,0.064855,0.062135,1.0877437971783024,-1.481244563872453,-0.008274481542964843,-0.34149523369363355,1.0034734409199553,0.6856273578029171
146,2.64,-1.09,2.03,-0.68,1.75,0.41,91.24,3.69,7.89333,0.867928474,0.0548,0.0878,0.1056,0.0838,0.02462068,0.004566667,0.007285974,-0.0109,-0.0088,0.000812701,-0.001652912,0.030089,0.023996,0.4794053921948608,-0.4385439642623782,0.616005599153937,-0.4287352198018148,0.7451824743812825,0.11795679291995968
147,-1.6,-0.05,1.69,-0.09,0.57,0.48,90.19,3.68,7.96,0.876338851,0.0544,0.0879,0.1056,0.0805,0.023709429,0.004533333,0.003616637,0.039,0.0442,0.001330808,-0.000465116,-0.010485,-0.012296,-0.48664510860281474,-0.09319089942337244,0.4947168977613961,-0.1578321050448309,0.14756808121337275,0.382869723198673
148,12.16,6.34,8.63,-1.79,2.28,0.47,100.86,3.68333,8.19333,0.765933886,0.0487,0.086,0.1041,0.0802,0.021850489,0.004058333,0.001801802,0.009,0.0188,0.001978298,-0.000110293,0.120143,0.118545,2.6484621770047356,2.028738027808595,2.9704333320679677,-0.9384004018022423,1.013602498431276,0.3450250188731425
